binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
111, 08-Aug-2018 13:01:48, -141.182500, 54.949500, 0.196131, 0.374060, 0.138686, 0.264500, 2, 2018, 33.263028, 8, 8, 5, 587.368280, r112507013_
112, 10-Aug-2018 07:05:47, -146.090000, 57.826000, 0.929982, 1.294792, 0.464991, 0.647396, 4, 2018, 295.700947, 8, 10, 5, 179.165990, r112507013_
113, 12-Aug-2018 06:27:48, -146.403500, 56.143000, 0.723187, 0.353825, 0.361594, 0.176913, 4, 2018, 117.971847, 8, 12, 5, 366.119122, r112507013_
114, 14-Aug-2018 06:09:48, -146.946500, 58.241000, 0.681391, 0.991828, 0.340695, 0.495914, 4, 2018, 102.034623, 8, 14, 5, 137.296476, r112507013_
115, 16-Aug-2018 06:22:47, -146.460500, 58.309000, 0.697426, 0.505570, 0.348713, 0.252785, 4, 2018, 79.767530, 8, 16, 5, 125.134115, r112507013_
116, 18-Aug-2018 06:08:47, -144.521000, 57.468500, 0.298206, 0.186638, 0.149103, 0.093319, 4, 2018, 56.614495, 8, 18, 5, 242.401855, r112507013_
117, 20-Aug-2018 05:57:47, -146.687000, 55.851000, 1.047593, 1.301754, 0.523797, 0.650877, 4, 2018, 142.064421, 8, 20, 5, 399.197845, r112507013_
118, 22-Aug-2018 05:57:47, -146.078000, 58.050500, 0.276642, 0.281941, 0.138321, 0.140970, 4, 2018, 127.726854, 8, 22, 5, 154.300717, r112507013_
119, 24-Aug-2018 06:00:48, -146.490000, 60.092500, 0.839098, 1.149265, 0.419549, 0.574633, 4, 2018, 162.148270, 8, 24, 5, 74.423694, r112507013_
120, 26-Aug-2018 05:43:48, -147.771500, 56.970500, 0.569451, 1.281166, 0.284725, 0.640583, 4, 2018, 230.945236, 8, 26, 5, 286.912660, r112507013_
121, 28-Aug-2018 05:42:48, -144.898500, 59.319500, 0.424415, 0.751876, 0.212208, 0.375938, 4, 2018, 133.571063, 8, 28, 5, 81.742167, r112507013_
