binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
99, 16-Jul-2017 09:43:36, -165.739000, 60.476000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 0.000000, 7, 16, 5, 1087.331107, r070570799_
101, 19-Jul-2017 12:09:36, -146.502000, 56.701500, 1.210884, 0.768749, 0.856224, 0.543587, 2, 2017, 314.122286, 7, 19, 5, 304.086319, r070570799_
102, 21-Jul-2017 05:09:37, -148.789000, 58.791000, 6.865460, 6.475918, 3.963775, 3.738873, 3, 2017, 1079.972114, 7, 21, 5, 158.339189, r070570799_
103, 23-Jul-2017 07:48:38, -152.973000, 55.656000, 1.744431, 1.333887, 1.233499, 0.943201, 2, 2017, 398.810499, 7, 23, 5, 578.601008, r070570799_
104, 26-Jul-2017 13:21:41, -151.412000, 53.696000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 39.973864, 7, 26, 5, 710.627864, r070570799_
105, 27-Jul-2017 07:02:40, -150.047000, 56.154000, 0.472128, 0.684092, 0.272583, 0.394961, 3, 2017, 144.149514, 7, 27, 5, 426.768554, r070570799_
106, 29-Jul-2017 06:09:41, -141.182500, 53.447500, 0.529271, 0.661149, 0.374251, 0.467503, 2, 2017, 430.112727, 7, 29, 5, 737.169112, r070570799_
107, 31-Jul-2017 13:07:42, -149.600000, 57.470000, 0.551370, 0.432320, 0.318334, 0.249600, 3, 2017, 163.560071, 7, 31, 5, 290.346203, r070570799_
108, 02-Aug-2017 07:07:43, -146.191500, 54.072500, 3.443730, 4.077741, 2.435085, 2.883398, 2, 2017, 471.580998, 8, 2, 5, 596.636387, r070570799_
109, 04-Aug-2017 06:57:44, -149.637500, 56.508000, 0.166059, 0.238691, 0.083029, 0.119346, 4, 2017, 217.509412, 8, 4, 5, 379.978641, r070570799_
110, 06-Aug-2017 06:55:46, -145.862500, 53.857500, 3.297718, 4.549764, 2.331839, 3.217169, 2, 2017, 452.608321, 8, 6, 5, 621.145859, r070570799_
111, 08-Aug-2017 13:04:46, -140.752500, 53.368000, 0.272129, 0.205062, 0.192424, 0.145001, 2, 2017, 155.012546, 8, 8, 5, 756.889058, r070570799_
112, 10-Aug-2017 13:59:47, -147.083500, 51.004500, 1.378648, 2.189958, 0.974851, 1.548534, 2, 2017, 454.668422, 8, 10, 5, 939.225798, r070570799_
