binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
99, 16-Jul-2017 07:51:22, -148.062500, 58.660500, 0.915255, 0.538175, 0.647183, 0.380547, 2, 2017, 83.739885, 7, 16, 5, 131.718087, r112507407_
100, 18-Jul-2017 07:48:22, -147.214000, 58.094000, 0.330371, 0.123041, 0.233607, 0.087003, 2, 2018, 64.885894, 7, 18, 5, 157.551481, r112507407_
101, 19-Jul-2017 07:41:22, -146.631500, 57.958000, 0.774255, 0.401464, 0.387127, 0.200732, 4, 2017, 84.450748, 7, 19, 5, 164.957108, r112507407_
102, 21-Jul-2017 07:51:23, -147.364000, 59.095000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 114.960250, 7, 21, 5, 70.273468, r112507407_
104, 25-Jul-2017 07:26:25, -145.657000, 58.354500, 0.462005, 0.279181, 0.231002, 0.139590, 4, 2017, 66.026499, 7, 25, 5, 125.752187, r112507407_
105, 27-Jul-2017 07:26:25, -150.976000, 58.720000, 2.406245, 0.881663, 1.389246, 0.509028, 3, NaN, 213.175034, 7, 27, 5, 278.422735, r112507407_
107, 31-Jul-2017 07:36:26, -146.095500, 58.270000, 0.999895, 1.017857, 0.499948, 0.508929, 4, 2017, 167.964475, 7, 31, 5, 129.863335, r112507407_
108, 02-Aug-2017 07:03:27, -146.808000, 58.578000, 0.210410, 0.285953, 0.105205, 0.142977, 4, NaN, 36.156620, 8, 2, 5, 98.964778, r112507407_
109, 04-Aug-2017 07:01:27, -145.343000, 60.933000, 1.813048, 1.033224, 1.046764, 0.596532, 3, 2017, 258.602857, 8, 4, 5, 176.010584, r112507407_
110, 06-Aug-2017 07:01:29, -147.782000, 58.931000, 0.694939, 0.533551, 0.347470, 0.266776, 4, 2017, 163.371720, 8, 6, 5, 100.381110, r112507407_
111, 08-Aug-2017 06:39:29, -147.500000, 58.150500, 1.369178, 1.288322, 0.684589, 0.644161, 4, 2017, 191.091649, 8, 8, 5, 158.010473, r112507407_
112, 10-Aug-2017 06:36:29, -148.767000, 57.050500, 1.280900, 1.196577, 0.640450, 0.598289, 4, 2017, 160.913520, 8, 10, 5, 301.449193, r112507407_
113, 12-Aug-2017 06:36:31, -147.918500, 56.050500, 0.872949, 0.636436, 0.436475, 0.318218, 4, 2017, 96.217266, 8, 12, 5, 388.210097, r112507407_
114, 14-Aug-2017 06:19:30, -146.641500, 58.191500, 1.649312, 1.724587, 0.824656, 0.862294, 4, 2017, 290.010548, 8, 14, 5, 139.203808, r112507407_
115, 16-Aug-2017 06:18:31, -147.469500, 57.620000, 0.519554, 0.529514, 0.259777, 0.264757, 4, 2017, 104.542579, 8, 16, 5, 212.435621, r112507407_
116, 18-Aug-2017 06:08:33, -146.815000, 58.065000, 0.148584, 0.675034, 0.074292, 0.337517, 4, 2017, 58.710856, 8, 18, 5, 154.724376, r112507407_
117, 20-Aug-2017 06:14:32, -147.565500, 56.222000, 0.774996, 1.168875, 0.387498, 0.584437, 4, 2017, 189.245019, 8, 20, 5, 364.856370, r112507407_
118, 22-Aug-2017 06:06:33, -146.473500, 56.367500, 0.767454, 0.912075, 0.383727, 0.456037, 4, 2017, 106.606280, 8, 22, 5, 341.209413, r112507407_
119, 24-Aug-2017 05:38:34, -143.968500, 53.043000, 1.881647, 1.786388, 1.330525, 1.263167, 2, 2017, 273.667751, 8, 24, 5, 725.841920, r112507407_
120, 26-Aug-2017 05:41:35, -146.236000, 56.989500, 0.627004, 0.833146, 0.313502, 0.416573, 4, 2017, 252.066433, 8, 26, 5, 271.870768, r112507407_
121, 28-Aug-2017 05:28:35, -145.866500, 54.986000, 0.015011, 0.267286, 0.010615, 0.189000, 2, 2017, 117.904229, 8, 28, 5, 495.653931, r112507407_
122, 30-Aug-2017 05:51:36, -151.292000, 55.401500, 0.433726, 0.877819, 0.216863, 0.438909, 4, 2017, 166.889606, 8, 30, 5, 538.705355, r112507407_
123, 01-Sep-2017 05:46:36, -150.055000, 57.239500, 0.275938, 0.595592, 0.137969, 0.297796, 4, 2017, 109.715911, 9, 1, 5, 327.622611, r112507407_
124, 03-Sep-2017 05:41:37, -151.783500, 54.968500, 0.430210, 1.056398, 0.215105, 0.528199, 4, 2017, 210.880820, 9, 3, 5, 596.163761, r112507407_
125, 05-Sep-2017 05:36:37, -149.994500, 54.486500, 0.955880, 1.278420, 0.477940, 0.639210, 4, 2017, 193.319344, 9, 5, 5, 593.942352, r112507407_
126, 07-Sep-2017 05:14:39, -150.791000, 56.335500, 0.543819, 1.822151, 0.271909, 0.911075, 4, 2017, 144.104905, 9, 7, 5, 434.703605, r112507407_
127, 09-Sep-2017 05:31:39, -151.155500, 58.777500, 0.697530, 0.867065, 0.348765, 0.433532, 4, 2017, 120.316246, 9, 9, 5, 286.388261, r112507407_
128, 11-Sep-2017 05:14:40, -150.748500, 54.203500, 0.494835, 1.889775, 0.247418, 0.944887, 4, 2017, 238.501298, 9, 11, 5, 641.435247, r112507407_
129, 13-Sep-2017 05:06:41, -150.831000, 51.716000, 0.452274, 2.847966, 0.261121, 1.644274, 3, 2017, 354.194483, 9, 13, 5, 904.221422, r112507407_
130, 15-Sep-2017 04:56:42, -150.297000, 53.974000, 0.548848, 1.785548, 0.274424, 0.892774, 4, 2017, 240.796266, 9, 15, 5, 654.287047, r112507407_
131, 17-Sep-2017 04:54:42, -150.477500, 56.992500, 0.180342, 1.086920, 0.090171, 0.543460, 4, 2017, 160.788361, 9, 17, 5, 365.155469, r112507407_
132, 19-Sep-2017 04:51:42, -148.657000, 56.303500, 0.844848, 3.048345, 0.597398, 2.155505, 2, 2017, 315.678739, 9, 19, 5, 374.766281, r112507407_
133, 21-Sep-2017 04:16:43, -145.463000, 45.421000, 0.286743, 1.343693, 0.165551, 0.775781, 3, 2017, 499.362271, 9, 21, 5, 1559.894581, r112507407_
142, 10-Oct-2017 03:14:50, -139.590000, 46.012000, 0.000000, 0.000000, 0.000000, 0.000000, 1, NaN, 24.684726, 10, 10, 5, 1558.932088, r112507407_
145, 16-Oct-2017 02:49:52, -138.723000, 59.447000, 0.009341, 1.006920, 0.006605, 0.712000, 2, NaN, 210.989034, 10, 16, 5, 430.845257, r112507407_
146, 17-Oct-2017 02:49:52, -138.737500, 56.858000, 0.462646, 2.858126, 0.327140, 2.021001, 2, NaN, 367.858871, 10, 17, 5, 530.083752, r112507407_
147, 19-Oct-2017 02:46:52, -138.510500, 56.129500, 0.179010, 1.064312, 0.089505, 0.532156, 4, 2017, 219.390893, 10, 19, 5, 591.821151, r112507407_
148, 21-Oct-2017 02:41:53, -140.200000, 57.662000, 1.054656, 3.752280, 0.608906, 2.166380, 3, 2017, 444.012129, 10, 21, 5, 406.941921, r112507407_
149, 23-Oct-2017 15:33:54, -141.580000, 60.920000, 0.339917, 1.208764, 0.196251, 0.697880, 3, 2017, 321.059332, 10, 23, 5, 310.979117, r112507407_
150, 25-Oct-2017 15:28:54, -139.110000, 57.660000, 0.478381, 2.163567, 0.276194, 1.249136, 3, 2017, 319.965355, 10, 25, 5, 463.518096, r112507407_
151, 27-Oct-2017 02:16:54, -137.977000, 58.706000, 0.305970, 2.844114, 0.152985, 1.422057, 4, 2017, 178.404359, 10, 27, 5, 484.982605, r112507407_
152, 29-Oct-2017 02:23:56, -137.829000, 50.506000, 0.459609, 3.788990, 0.265356, 2.187575, 3, 2017, 306.808022, 10, 29, 5, 1130.497883, r112507407_
153, 31-Oct-2017 02:16:56, -137.666000, 50.187500, 0.327457, 2.143341, 0.163729, 1.071671, 4, 2017, 356.202167, 10, 31, 5, 1167.502527, r112507407_
154, 02-Nov-2017 02:23:56, -136.984000, 51.723000, 0.809485, 1.256681, 0.404743, 0.628340, 4, 2017, 219.640101, 11, 2, 5, 1038.556813, r112507407_
155, 04-Nov-2017 02:04:57, -136.484000, 53.828000, 0.739706, 2.680105, 0.427070, 1.547359, 3, 2017, 428.066123, 11, 4, 5, 866.396172, r112507407_
156, 06-Nov-2017 02:04:57, -137.338500, 57.708000, 0.415390, 0.688745, 0.207695, 0.344373, 4, 2017, 160.646106, 11, 6, 5, 556.202739, r112507407_
157, 08-Nov-2017 01:49:58, -136.992000, 57.629500, 0.142245, 1.136045, 0.071123, 0.568023, 4, 2017, 87.931281, 11, 8, 5, 578.648787, r112507407_
158, 10-Nov-2017 01:54:00, -136.702000, 55.051000, 0.406764, 0.846337, 0.203382, 0.423169, 4, 2017, 116.670508, 11, 10, 5, 757.065849, r112507407_
159, 12-Nov-2017 01:45:00, -136.939000, 55.110000, 0.365786, 0.931550, 0.182893, 0.465775, 4, 2017, 104.597753, 11, 12, 5, 741.627464, r112507407_
160, 14-Nov-2017 01:49:00, -136.944000, 55.743500, 0.858698, 1.267975, 0.429349, 0.633987, 4, 2017, 183.305933, 11, 14, 5, 694.008062, r112507407_
161, 16-Nov-2017 01:35:01, -135.507500, 54.568000, 0.261475, 1.106074, 0.130738, 0.553037, 4, 2017, 92.892625, 11, 16, 5, 849.672957, r112507407_
162, 18-Nov-2017 01:42:01, -135.603500, 54.452000, 0.432028, 1.349923, 0.216014, 0.674961, 4, 2017, 126.658352, 11, 18, 5, 854.253464, r112507407_
163, 20-Nov-2017 01:44:03, -136.295000, 53.637500, 0.180734, 0.352654, 0.090367, 0.176327, 4, 2017, 66.877885, 11, 20, 5, 890.668463, r112507407_
164, 22-Nov-2017 01:42:04, -136.136000, 50.985000, 0.560245, 1.976759, 0.280123, 0.988380, 4, 2017, 148.390115, 11, 22, 5, 1139.296447, r112507407_
165, 24-Nov-2017 01:49:04, -136.493000, 50.650500, 0.188476, 0.661976, 0.094238, 0.330988, 4, 2017, 85.477226, 11, 24, 5, 1159.203930, r112507407_
166, 26-Nov-2017 01:50:05, -136.568000, 50.213500, 0.109627, 0.117067, 0.054813, 0.058533, 4, 2017, 21.114044, 11, 26, 5, 1199.556127, r112507407_
167, 28-Nov-2017 01:50:05, -136.173000, 50.282500, 0.502463, 1.076891, 0.251232, 0.538446, 4, 2017, 110.261077, 11, 28, 5, 1206.020757, r112507407_
168, 30-Nov-2017 01:57:05, -136.660000, 48.151500, 0.287783, 0.238241, 0.143891, 0.119120, 4, 2017, 51.210943, 11, 30, 5, 1404.202704, r112507407_
169, 02-Dec-2017 01:52:07, -136.069500, 47.484000, 0.509212, 1.339046, 0.254606, 0.669523, 4, 2017, 161.193787, 12, 2, 5, 1489.812925, r112507407_
170, 04-Dec-2017 01:47:07, -138.468000, 49.152000, 0.388921, 1.150900, 0.194460, 0.575450, 4, 2017, 146.373400, 12, 4, 5, 1251.078904, r112507407_
171, 06-Dec-2017 01:57:08, -139.149000, 50.034000, 0.240662, 0.338456, 0.120331, 0.169228, 4, 2017, 73.175939, 12, 6, 5, 1141.864291, r112507407_
172, 08-Dec-2017 02:00:09, -140.501500, 49.583000, 0.212566, 0.368666, 0.106283, 0.184333, 4, 2017, 54.655504, 12, 8, 5, 1158.016101, r112507407_
173, 10-Dec-2017 02:02:08, -140.743500, 49.209000, 0.184948, 0.890660, 0.092474, 0.445330, 4, 2017, 71.421134, 12, 10, 5, 1193.139698, r112507407_
174, 12-Dec-2017 02:09:09, -141.512500, 48.112000, 0.827060, 0.795075, 0.413530, 0.397537, 4, 2017, 105.699094, 12, 12, 5, 1298.112441, r112507407_
175, 14-Dec-2017 02:19:10, -141.778000, 46.946500, 0.239537, 0.601461, 0.119768, 0.300730, 4, 2017, 99.954018, 12, 14, 5, 1421.229411, r112507407_
176, 16-Dec-2017 02:12:11, -142.506500, 49.118500, 0.258373, 0.429708, 0.129187, 0.214854, 4, 2017, 91.397350, 12, 16, 5, 1173.851412, r112507407_
