binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
98, 14-Jul-2017 07:57:29, -149.393500, 57.370500, 0.386227, 0.163348, 0.273104, 0.115504, 2, 2017, 33.077550, 7, 14, 5, 291.346299, r070570706_
99, 15-Jul-2017 07:49:30, -148.363000, 57.806000, 0.456440, 0.434418, 0.228220, 0.217209, 4, 2018, 41.941416, 7, 15, 5, 216.350931, r070570706_
100, 17-Jul-2017 07:52:30, -146.756000, 57.733500, 0.486762, 0.554608, 0.243381, 0.277304, 4, 2017, 86.957301, 7, 17, 5, 190.662718, r070570706_
101, 19-Jul-2017 07:27:30, -145.915000, 56.910000, 1.646442, 0.874652, 0.823221, 0.437326, 4, 2017, 184.149268, 7, 19, 5, 281.687805, r070570706_
102, 21-Jul-2017 07:47:32, -151.271500, 57.935000, 0.373495, 0.319615, 0.264101, 0.226002, 2, 2017, 44.939482, 7, 21, 5, 331.869925, r070570706_
103, 23-Jul-2017 07:59:31, -151.318000, 59.505000, 1.361497, 0.766402, 0.680748, 0.383201, 4, 2017, 143.048804, 7, 23, 5, 283.414312, r070570706_
104, 25-Jul-2017 07:27:33, -145.191000, 57.643500, 0.571673, 0.329279, 0.285836, 0.164639, 4, 2017, 62.297223, 7, 25, 5, 209.569019, r070570706_
105, 27-Jul-2017 07:12:33, -145.757500, 58.017000, 0.259322, 0.191947, 0.129661, 0.095973, 4, 2017, 34.661493, 7, 27, 5, 160.731295, r070570706_
106, 29-Jul-2017 07:07:33, -144.653500, 59.033000, 1.202160, 0.427960, 0.601080, 0.213980, 4, 2017, 129.649821, 7, 29, 5, 104.911772, r070570706_
107, 31-Jul-2017 07:27:33, -145.493500, 58.956500, 0.999873, 1.165862, 0.499936, 0.582931, 4, 2017, 179.766498, 7, 31, 5, 70.805642, r070570706_
108, 02-Aug-2017 07:02:35, -147.850500, 57.300500, 0.954580, 1.137471, 0.477290, 0.568736, 4, 2017, 119.883317, 8, 2, 5, 253.527228, r070570706_
109, 04-Aug-2017 06:49:35, -148.032000, 59.372500, 0.794824, 1.085759, 0.397412, 0.542880, 4, 2017, 174.765818, 8, 4, 5, 97.458500, r070570706_
110, 06-Aug-2017 07:07:35, -147.451500, 58.199500, 0.664721, 0.426622, 0.332361, 0.213311, 4, 2017, 93.670389, 8, 6, 5, 151.857792, r070570706_
111, 08-Aug-2017 06:42:35, -145.384500, 57.355000, 0.597782, 0.708958, 0.298891, 0.354479, 4, 2017, 115.206993, 8, 8, 5, 237.504120, r070570706_
112, 10-Aug-2017 06:32:36, -145.827000, 57.718500, 0.353693, 0.453502, 0.176847, 0.226751, 4, 2017, 71.050464, 8, 10, 5, 192.784469, r070570706_
113, 12-Aug-2017 06:22:36, -146.946500, 57.009000, 0.716916, 0.703724, 0.358458, 0.351862, 4, 2017, 98.360946, 8, 12, 5, 272.153326, r070570706_
114, 14-Aug-2017 06:20:38, -146.667500, 58.641000, 0.913201, 1.052276, 0.456600, 0.526138, 4, 2017, 211.297279, 8, 14, 5, 90.127108, r070570706_
115, 16-Aug-2017 06:14:37, -145.337000, 56.790000, 0.936276, 1.557296, 0.468138, 0.778648, 4, 2017, 205.811529, 8, 16, 5, 299.688964, r070570706_
116, 18-Aug-2017 14:12:38, -149.013500, 56.255500, 3.206768, 2.908482, 2.267527, 2.056607, 2, 2017, 673.696698, 8, 18, 5, 387.988923, r070570706_
117, 20-Aug-2017 06:04:38, -147.683500, 55.161000, 0.868861, 0.613567, 0.434430, 0.306784, 4, 2017, 201.240033, 8, 20, 5, 482.444594, r070570706_
118, 22-Aug-2017 05:42:40, -147.295000, 56.092500, 0.937514, 1.580668, 0.468757, 0.790334, 4, 2017, 202.046999, 8, 22, 5, 376.201135, r070570706_
119, 24-Aug-2017 05:40:39, -147.217000, 51.546000, 0.981656, 2.232320, 0.490828, 1.116160, 4, 2017, 363.645679, 8, 24, 5, 879.548875, r070570706_
120, 26-Aug-2017 05:40:41, -148.930500, 54.710500, 0.681243, 1.196311, 0.340622, 0.598155, 4, 2017, 154.792794, 8, 26, 5, 548.795237, r070570706_
121, 28-Aug-2017 05:29:41, -145.246000, 54.742000, 1.486443, 1.411507, 0.858198, 0.814934, 3, 2017, 266.561328, 8, 28, 5, 526.088242, r070570706_
122, 30-Aug-2017 05:30:42, -146.270000, 55.160000, 0.416624, 1.571524, 0.208312, 0.785762, 4, 2017, 211.682102, 8, 30, 5, 475.537792, r070570706_
123, 01-Sep-2017 05:14:42, -147.264500, 55.492000, 0.941290, 1.221130, 0.470645, 0.610565, 4, 2017, 225.511949, 9, 1, 5, 442.203279, r070570706_
124, 03-Sep-2017 05:22:43, -147.949500, 53.489000, 0.615072, 1.604674, 0.307536, 0.802337, 4, 2017, 185.182427, 9, 3, 5, 669.059998, r070570706_
125, 05-Sep-2017 05:24:43, -147.641000, 50.609000, 0.876381, 4.429962, 0.438190, 2.214981, 4, 2017, 317.377721, 9, 5, 5, 985.558728, r070570706_
126, 07-Sep-2017 04:46:43, -148.373500, 47.722500, 0.576365, 4.015802, 0.288182, 2.007901, 4, 2017, 340.835510, 9, 7, 5, 1309.917092, r070570706_
127, 09-Sep-2017 05:07:44, -148.551500, 53.913500, 0.456706, 1.610760, 0.228353, 0.805380, 4, 2017, 186.516830, 9, 9, 5, 629.239017, r070570706_
128, 11-Sep-2017 05:00:44, -149.911000, 53.276000, 0.417509, 2.698065, 0.241049, 1.557729, 3, 2017, 260.618730, 9, 11, 5, 720.036578, r070570706_
129, 13-Sep-2017 15:08:46, -150.225000, 38.583000, 0.317342, 2.445994, 0.183217, 1.412195, 3, 2017, 583.985869, 9, 13, 5, 2334.923000, r070570706_
130, 16-Sep-2017 04:10:46, -144.359000, 34.272000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 380.327103, 9, 16, 5, 2800.446037, r070570706_
131, 17-Sep-2017 04:34:47, -147.933000, 45.526000, 0.431495, 2.591083, 0.215748, 1.295541, 4, 2017, 651.419714, 9, 17, 5, 1550.928377, r070570706_
132, 19-Sep-2017 14:53:47, -147.845000, 56.232000, 0.151257, 0.772429, 0.087328, 0.445962, 3, 2017, 425.409568, 9, 19, 5, 367.493205, r070570706_
133, 21-Sep-2017 15:23:48, -151.106000, 36.816000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 2127.783593, 9, 21, 5, 2538.035220, r070570706_
139, 04-Oct-2017 15:39:51, -143.076000, 56.695000, 0.000000, 0.000000, 0.000000, 0.000000, 1, NaN, 175.981144, 10, 4, 5, 359.715576, r070570706_
148, 22-Oct-2017 16:14:55, -151.146000, 59.435000, 0.000000, 0.000000, 0.000000, 0.000000, 1, NaN, 31.354209, 10, 22, 5, 273.829932, r070570706_
149, 23-Oct-2017 03:22:56, -150.946000, 60.803000, 0.227528, 0.632534, 0.131364, 0.365194, 3, 2017, 84.827095, 10, 23, 5, 299.173686, r070570706_
153, 31-Oct-2017 16:19:57, -146.231000, 61.611000, 0.170112, 0.190919, 0.120288, 0.135000, 2, NaN, 38.578178, 10, 31, 5, 243.058333, r070570706_
154, 02-Nov-2017 16:26:58, -147.366000, 61.438000, 0.337990, 0.649125, 0.238995, 0.459001, 2, 2017, 85.536775, 11, 2, 5, 231.018595, r070570706_
155, 04-Nov-2017 02:27:58, -145.237000, 59.395500, 0.089266, 0.526795, 0.063121, 0.372500, 2, 2017, 182.330181, 11, 4, 5, 61.618466, r070570706_
156, 06-Nov-2017 02:15:00, -147.026000, 60.319500, 0.647067, 1.101751, 0.323534, 0.550876, 4, 2017, 173.722251, 11, 6, 5, 106.696050, r070570706_
157, 08-Nov-2017 02:28:00, -147.747500, 60.070000, 0.304265, 0.628244, 0.152133, 0.314122, 4, 2017, 69.656564, 11, 8, 5, 107.348790, r070570706_
158, 10-Nov-2017 02:23:00, -147.316000, 59.851000, 0.242170, 1.150612, 0.121085, 0.575306, 4, 2017, 98.110417, 11, 10, 5, 73.182247, r070570706_
159, 12-Nov-2017 02:28:00, -146.558500, 58.922000, 0.454099, 1.050058, 0.227050, 0.525029, 4, 2017, 128.637729, 11, 12, 5, 58.210287, r070570706_
160, 14-Nov-2017 02:21:02, -146.414500, 59.076500, 0.237097, 0.779568, 0.118549, 0.389784, 4, 2017, 75.036802, 11, 14, 5, 39.747073, r070570706_
161, 16-Nov-2017 02:10:02, -144.947500, 59.787000, 0.343844, 0.867408, 0.171922, 0.433704, 4, 2017, 119.149497, 11, 16, 5, 87.096894, r070570706_
162, 18-Nov-2017 02:01:03, -143.664500, 57.255000, 0.347968, 0.693798, 0.173984, 0.346899, 4, 2017, 150.136567, 11, 18, 5, 287.834432, r070570706_
163, 20-Nov-2017 01:58:02, -143.468500, 57.909500, 0.253890, 0.857535, 0.126945, 0.428768, 4, 2017, 66.560275, 11, 20, 5, 236.733517, r070570706_
164, 22-Nov-2017 02:05:04, -142.270000, 59.291000, 0.691617, 1.551575, 0.345809, 0.775787, 4, 2017, 124.288814, 11, 22, 5, 230.821106, r070570706_
165, 24-Nov-2017 01:43:03, -140.556000, 57.298000, 0.522334, 0.679110, 0.261167, 0.339555, 4, 2017, 135.161426, 11, 24, 5, 412.344870, r070570706_
166, 26-Nov-2017 01:36:05, -138.109500, 56.759500, 0.281858, 0.560588, 0.140929, 0.280294, 4, 2017, 61.504232, 11, 26, 5, 567.701530, r070570706_
