binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
107, 01-Aug-2017 07:25:49, -152.750000, 57.662000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 0.000000, 8, 1, 5, 422.805811, r070570708_
108, 02-Aug-2017 06:27:50, -149.287500, 51.547000, 1.360806, 2.028345, 0.680403, 1.014173, 4, 2017, 341.490562, 8, 2, 5, 897.222469, r070570708_
109, 04-Aug-2017 06:17:49, -150.019000, 52.844500, 0.663645, 1.411591, 0.331822, 0.705796, 4, 2017, 177.351499, 8, 4, 5, 768.173338, r070570708_
110, 06-Aug-2017 06:42:51, -148.998500, 55.204500, 0.784784, 1.420174, 0.392392, 0.710087, 4, 2017, 168.555265, 8, 6, 5, 497.378786, r070570708_
111, 08-Aug-2017 06:14:50, -144.467000, 55.611500, 0.699874, 1.624620, 0.349937, 0.812310, 4, 2017, 192.114104, 8, 8, 5, 439.474006, r070570708_
112, 10-Aug-2017 06:30:51, -145.524000, 57.804000, 0.257798, 0.196575, 0.128899, 0.098287, 4, 2017, 44.035727, 8, 10, 5, 186.927790, r070570708_
113, 12-Aug-2017 06:32:51, -146.571000, 57.409000, 0.696776, 0.842336, 0.348388, 0.421168, 4, 2017, 133.666761, 8, 12, 5, 225.585971, r070570708_
114, 14-Aug-2017 06:27:52, -146.780500, 57.171000, 1.177365, 1.721910, 0.588683, 0.860955, 4, 2017, 148.340413, 8, 14, 5, 253.056972, r070570708_
115, 16-Aug-2017 06:15:52, -144.683500, 56.369500, 1.244939, 1.662421, 0.622470, 0.831211, 4, 2017, 289.077846, 8, 16, 5, 354.381871, r070570708_
116, 18-Aug-2017 06:14:53, -146.075000, 58.316500, 0.386487, 0.637476, 0.193244, 0.318738, 4, 2017, 99.044650, 8, 18, 5, 124.838372, r070570708_
117, 20-Aug-2017 06:04:54, -146.620000, 55.660500, 0.673108, 1.640418, 0.336554, 0.820209, 4, 2017, 126.949232, 8, 20, 5, 420.190089, r070570708_
118, 22-Aug-2017 05:47:55, -147.078000, 55.023500, 1.178690, 1.615654, 0.589345, 0.807827, 4, 2017, 183.850511, 8, 22, 5, 492.846734, r070570708_
119, 24-Aug-2017 05:47:55, -146.912000, 56.044000, 0.568762, 0.969894, 0.284381, 0.484947, 4, 2017, 147.725618, 8, 24, 5, 378.749534, r070570708_
120, 26-Aug-2017 05:29:55, -144.447000, 58.531500, 0.597461, 1.631608, 0.298731, 0.815804, 4, 2017, 191.346663, 8, 26, 5, 147.025187, r070570708_
121, 28-Aug-2017 05:37:56, -143.489500, 55.055000, 0.916383, 3.061529, 0.458191, 1.530765, 4, 2017, 223.984414, 8, 28, 5, 516.202089, r070570708_
122, 30-Aug-2017 05:09:56, -141.143500, 55.678500, 0.778929, 0.839443, 0.389464, 0.419721, 4, 2017, 171.542752, 8, 30, 5, 519.864196, r070570708_
