binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
94, 06-Jul-2017 08:29:34, -128.929000, 60.875000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 0.000000, 7, 6, 5, 976.261933, r070570773_
97, 12-Jul-2017 12:00:36, -151.972000, 58.674000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 213.188481, 7, 12, 5, 334.999865, r070570773_
98, 14-Jul-2017 15:41:37, -176.419000, 43.194000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 1117.551396, 7, 14, 5, 2727.210495, r070570773_
99, 15-Jul-2017 14:39:37, -159.135000, 53.781000, 7.093336, 6.850048, 5.015746, 4.843716, 2, 2017, 1241.201021, 7, 15, 5, 1004.643000, r070570773_
100, 17-Jul-2017 08:09:39, -149.977000, 58.055500, 0.823119, 0.365797, 0.411559, 0.182899, 4, 2017, 82.272602, 7, 17, 5, 261.247054, r070570773_
101, 19-Jul-2017 07:39:38, -149.137500, 57.350500, 0.750742, 0.292271, 0.375371, 0.146135, 4, 2017, 74.660858, 7, 19, 5, 284.209286, r070570773_
102, 21-Jul-2017 07:49:39, -150.987000, 59.171000, 0.535023, 0.473982, 0.267512, 0.236991, 4, 2017, 88.425662, 7, 21, 5, 267.400976, r070570773_
103, 23-Jul-2017 16:04:41, 178.584000, 44.779000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 2229.516248, 7, 23, 5, 2853.062035, r070570773_
104, 25-Jul-2017 12:16:41, -148.541000, 58.680000, 0.342378, 0.163818, 0.197672, 0.094580, 3, 2017, 532.838478, 7, 25, 5, 152.380094, r070570773_
105, 27-Jul-2017 07:34:42, -148.171500, 58.623500, 0.812564, 0.664178, 0.406282, 0.332089, 4, 2017, 88.467275, 7, 27, 5, 139.196102, r070570773_
106, 29-Jul-2017 07:51:42, -149.876000, 59.579000, 0.890377, 0.605606, 0.445189, 0.302803, 4, 2017, 113.767829, 7, 29, 5, 202.042920, r070570773_
107, 31-Jul-2017 07:54:44, -148.854000, 57.796000, 1.282544, 1.894902, 0.641272, 0.947451, 4, 2017, 214.523200, 7, 31, 5, 234.095368, r070570773_
