binID,date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
60,2016-04-29,140.69,45.51,0,0,0,0,1,2016,0,4,29,5,145.090374, 10a9251
61,2016-04-30,140.17,46.7,0.166224,0.542799,0.083112,0.271399,4,2016,91.16399,4,30,5,283.328555, 10a9251
62,2016-05-02,140.72,43.76,0.806613,0.953602,0.465698,0.550562,3,2017,367.364888,5,2,5,66.26673, 10a9251
63,2016-05-04,142.36,41.52,0.337535,4.426488,0.238674,3.13,2,2016,677.591864,5,4,5,318.381239, 10a9251
64,2016-05-06,141.28,45.47,0,0,0,0,1,2016,109.030123,5,6,5,135.472758, 10a9251
66,2016-05-11,140.59,44.93,0,0,0,0,1, NaN,14.700786,5,11,5,88.871274, 10a9251
67,2016-05-12,138.84,45.14,0.400092,0.863377,0.230993,0.498471,3,2016,153.069115,5,12,5,210.41473, 10a9251
68,2016-05-14,141.145,44.965,0.120347,0.111393,0.060174,0.055696,4,2016,88.9037,5,14,5,79.207556, 10a9251
69,2016-05-16,140.6,45.585,0.355432,0.851099,0.177716,0.425549,4,2016,116.978773,5,16,5,155.094117, 10a9251
70,2016-05-18,140.985,46.295,0.110862,0.168284,0.055431,0.084142,4,2016,72.306013,5,18,5,227.508137, 10a9251
71,2016-05-20,140.14,45.47,0.260352,0.687934,0.130176,0.343967,4,2016,128.893247,5,20,5,158.50155, 10a9251
72,2016-05-22,140.45,45.52,0.175878,0.61422,0.101543,0.35462,3,2016,76.727978,5,22,5,152.335417, 10a9251
73,2016-05-24,140.295,44.785,0.516564,0.791139,0.258282,0.39557,4,2016,220.938525,5,24,5,92.241684, 10a9251
74,2016-05-26,141.65,45.29,0.573616,0.584404,0.331177,0.337406,3,2016,129.835109,5,26,5,120.98594, 10a9251
75,2016-05-28,140.96,46.25,0.464672,0.843992,0.268278,0.487279,3,2016,130.127237,5,28,5,222.666056, 10a9251
76,2016-05-30,142.69,43.55,0.469649,0.899363,0.271152,0.519248,3,2016,167.409619,5,30,5,143.903299, 10a9251
77,2016-06-01,140.095,44.325,0.587455,0.944649,0.293727,0.472324,4,2016,256.676174,6,1,5,87.399679, 10a9251
78,2016-06-03,139.69,45.69,0.659597,0.73545,0.380819,0.424612,3,2016,165.309648,6,3,5,198.550956, 10a9251
