binID,date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
60,2016-04-29,140.07,45.7,0,0,0,0,1,2016,0,4,29,5,183.316892, 10a9252
61,2016-04-30,139.855,46.28,0.190253,0.625591,0.095127,0.312796,4,2016,84.505474,4,30,5,248.305044, 10a9252
62,2016-05-02,140.34,43.95,0.837527,0.992252,0.483546,0.572877,3,2016,369.381168,5,2,5,75.590777, 10a9252
63,2016-05-04,141.66,42.23,0.589088,2.036032,0.34011,1.175504,3,2016,435.102679,5,4,5,228.008725, 10a9252
64,2016-05-06,140.9,45.65,0,0,0,0,1,2017,108.929363,5,6,5,156.896549, 10a9252
66,2016-05-11,139.34,39.19,0,0,0,0,1,2017,132.43428,5,11,5,582.85944, 10a9252
74,2016-05-26,140.16,44.445,0.121156,0.106066,0.085671,0.075,2, NaN,32.033342,5,26,5,84.502676, 10a9252
75,2016-05-29,139.6,44.87,0,0,0,0,1, NaN,26.102148,5,29,5,143.41265, 10a9252
76,2016-05-31,138.8,38.16,0,0,0,0,1, NaN,373.717994,5,31,5,705.52214, 10a9252
77,2016-06-01,139.87,44.085,0.472143,0.380317,0.236071,0.190159,4,2016,253.815778,6,1,5,106.841692, 10a9252
78,2016-06-03,139.21,44.37,0.963601,0.842082,0.556336,0.486176,3,2016,207.757006,6,3,5,158.141514, 10a9252
79,2016-06-05,141.15,45.76,0.459699,0.544523,0.229849,0.272261,4,2016,107.918122,6,5,5,167.521248, 10a9252
80,2016-06-07,140.39,44.56,0.391714,0.433362,0.226156,0.250202,3,2016,97.792644,6,7,5,71.969161, 10a9252
81,2016-06-09,140.59,44.04,0.442078,0.766716,0.255234,0.442664,3,2016,142.118972,6,9,5,53.18253, 10a9252
82,2016-06-11,140.44,45.54,0.745595,0.862253,0.43047,0.497822,3,2016,173.014883,6,11,5,154.687631, 10a9252
83,2016-06-14,140.6,43.45,0,0,0,0,1,2016,92.950497,6,14,5,100.855344, 10a9252
84,2016-06-15,140.43,44.61,0.561748,0.942551,0.280874,0.471276,4,2016,227.837482,6,15,5,72.062979, 10a9252
85,2016-06-17,139.335,43.99,0.426824,0.279394,0.213412,0.139697,4,2016,137.316506,6,17,5,150.958167, 10a9252
86,2016-06-19,139.49,44.38,0.358206,0.351641,0.20681,0.20302,3,2016,94.421655,6,19,5,135.990865, 10a9252
