binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
96, 10-Jul-2017 08:57:07, -177.429000, 51.707000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 0.000000, 7, 10, 5, 2117.451059, r117634626_
98, 14-Jul-2017 11:50:07, -147.921000, 58.655000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 488.340872, 7, 14, 5, 126.087322, r117634626_
99, 16-Jul-2017 07:08:08, -147.128500, 54.340500, 0.098520, 0.147785, 0.069664, 0.104500, 2, 2017, 151.240296, 7, 16, 5, 568.881692, r117634626_
100, 17-Jul-2017 07:10:08, -146.724000, 53.728000, 0.663842, 1.072794, 0.331921, 0.536397, 4, 2017, 122.825186, 7, 17, 5, 635.410930, r117634626_
101, 19-Jul-2017 06:50:08, -144.881500, 52.501500, 1.105263, 1.029369, 0.552631, 0.514684, 4, 2017, 164.167129, 7, 19, 5, 776.588553, r117634626_
102, 21-Jul-2017 07:00:07, -144.856500, 54.644000, 0.728095, 0.612600, 0.364047, 0.306300, 4, 2017, 135.242071, 7, 21, 5, 540.290895, r117634626_
103, 23-Jul-2017 07:05:07, -146.154000, 56.305000, 1.192016, 0.759954, 0.596008, 0.379977, 4, 2017, 140.679795, 7, 23, 5, 348.186593, r117634626_
104, 25-Jul-2017 06:43:08, -144.273500, 54.750000, 1.093631, 0.690573, 0.546815, 0.345287, 4, 2017, 103.753421, 7, 25, 5, 535.668706, r117634626_
105, 27-Jul-2017 06:48:08, -150.090500, 52.483500, 1.728070, 1.146973, 0.864035, 0.573487, 4, 2017, 283.267630, 7, 27, 5, 808.162742, r117634626_
106, 29-Jul-2017 06:28:07, -143.917500, 53.987500, 0.383182, 0.488078, 0.191591, 0.244039, 4, 2017, 68.483431, 7, 29, 5, 623.547008, r117634626_
107, 31-Jul-2017 06:26:07, -146.321000, 54.010500, 1.473703, 0.873871, 0.736852, 0.436935, 4, 2017, 126.232645, 7, 31, 5, 603.485858, r117634626_
108, 02-Aug-2017 06:38:07, -148.044500, 51.406000, 2.341179, 1.401671, 1.170589, 0.700835, 4, 2017, 319.470146, 8, 2, 5, 899.887263, r117634626_
109, 04-Aug-2017 06:05:08, -142.834000, 53.646000, 0.969430, 1.526973, 0.484715, 0.763487, 4, 2017, 110.111960, 8, 4, 5, 678.591815, r117634626_
110, 06-Aug-2017 06:08:07, -144.342500, 51.764500, 0.544362, 0.682807, 0.272181, 0.341403, 4, 2017, 198.114690, 8, 6, 5, 862.386366, r117634626_
111, 08-Aug-2017 06:03:08, -144.784000, 55.073500, 0.482462, 0.713065, 0.241231, 0.356532, 4, 2017, 93.940397, 8, 8, 5, 493.902492, r117634626_
112, 10-Aug-2017 06:13:07, -145.684000, 52.139500, 0.557418, 0.937666, 0.278709, 0.468833, 4, 2017, 149.320752, 8, 10, 5, 812.675293, r117634626_
113, 12-Aug-2017 05:58:08, -146.260000, 52.002000, 1.279548, 2.303461, 0.639774, 1.151730, 4, 2017, 216.427057, 8, 12, 5, 827.013009, r117634626_
114, 14-Aug-2017 06:00:08, -145.405000, 53.709500, 0.227049, 0.389293, 0.113525, 0.194646, 4, 2017, 50.571265, 8, 14, 5, 639.450097, r117634626_
115, 16-Aug-2017 05:53:07, -147.745000, 51.329000, 0.898501, 1.526588, 0.518750, 0.881376, 3, 2017, 216.187436, 8, 16, 5, 906.340327, r117634626_
116, 18-Aug-2017 04:22:07, -141.787000, 51.460000, 3.200530, 7.094717, 1.847827, 4.096137, 3, 2017, 1129.750118, 8, 18, 5, 931.989773, r117634626_
117, 20-Aug-2017 14:09:08, -143.035000, 47.465000, 0.613607, 2.458987, 0.354266, 1.419697, 3, 2017, 449.273951, 8, 20, 5, 1348.975801, r117634626_
118, 22-Aug-2017 05:15:08, -144.365000, 51.751500, 0.918622, 0.916924, 0.459311, 0.458462, 4, 2017, 163.398458, 8, 22, 5, 863.619095, r117634626_
119, 24-Aug-2017 05:31:08, -144.766500, 49.900500, 1.055912, 1.636220, 0.527956, 0.818110, 4, 2017, 271.125736, 8, 24, 5, 1065.440196, r117634626_
120, 26-Aug-2017 05:16:07, -143.533000, 48.505000, 0.600363, 1.573466, 0.346619, 0.908441, 3, 2017, 132.644350, 8, 26, 5, 1229.390170, r117634626_
123, 01-Sep-2017 14:22:08, -145.909000, 47.865000, 0.344461, 1.026319, 0.198874, 0.592545, 3, 2017, 95.359956, 9, 1, 5, 1287.434024, r117634626_
124, 03-Sep-2017 04:56:07, -145.699000, 44.948500, 0.796484, 1.051069, 0.398242, 0.525535, 4, 2017, 227.187079, 9, 3, 5, 1611.891100, r117634626_
125, 05-Sep-2017 14:55:07, -146.511500, 41.763500, 1.467326, 4.034062, 1.037556, 2.852512, 2, 2017, 675.152259, 9, 5, 5, 1965.246736, r117634626_
