binID, date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
96, 10-Jul-2017 05:03:11, -41.063000, 56.446000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 0.000000, 7, 10, 5, 5572.826049, r117634304_
99, 15-Jul-2017 07:46:10, -145.852500, 57.954000, 0.300345, 0.274431, 0.150173, 0.137215, 4, 2017, 316.215080, 7, 15, 5, 166.630141, r117634304_
100, 17-Jul-2017 07:51:11, -146.101500, 57.062000, 0.674453, 0.535728, 0.337227, 0.267864, 4, 2017, 101.682185, 7, 17, 5, 264.063916, r117634304_
101, 19-Jul-2017 07:24:11, -146.577500, 57.058000, 0.820173, 0.398088, 0.410086, 0.199044, 4, 2017, 66.330064, 7, 19, 5, 264.629726, r117634304_
102, 21-Jul-2017 07:43:10, -147.434500, 58.788500, 0.540940, 0.688567, 0.270470, 0.344284, 4, 2017, 104.986111, 7, 21, 5, 95.830244, r117634304_
103, 23-Jul-2017 07:59:10, -144.416000, 58.136000, 1.808805, 0.882535, 1.044314, 0.509532, 3, 2017, 197.440914, 7, 23, 5, 181.376619, r117634304_
104, 25-Jul-2017 04:55:10, -146.412000, 57.224000, 6.900574, 5.590597, 3.984048, 3.227733, 3, 2017, 1054.473619, 7, 25, 5, 245.770698, r117634304_
105, 27-Jul-2017 07:11:11, -149.792000, 56.484000, 1.420493, 1.608683, 0.710246, 0.804342, 4, 2017, 232.149531, 7, 27, 5, 387.069908, r117634304_
106, 29-Jul-2017 07:18:11, -147.560500, 58.326500, 0.776210, 0.572351, 0.388105, 0.286175, 4, 2017, 104.417443, 7, 29, 5, 142.223778, r117634304_
107, 31-Jul-2017 07:13:11, -145.201000, 58.161000, 1.178516, 1.398424, 0.589258, 0.699212, 4, 2017, 195.293716, 7, 31, 5, 155.452126, r117634304_
108, 02-Aug-2017 06:24:11, -142.619000, 55.629500, 1.204971, 0.980290, 0.602486, 0.490145, 4, 2017, 117.834742, 8, 2, 5, 477.640154, r117634304_
109, 04-Aug-2017 06:53:11, -145.165500, 58.065500, 0.443177, 0.179842, 0.221589, 0.089921, 4, 2017, 61.161451, 8, 4, 5, 166.034008, r117634304_
110, 06-Aug-2017 06:39:11, -145.846500, 56.425500, 0.516500, 0.354454, 0.258250, 0.177227, 4, 2017, 103.865991, 8, 6, 5, 335.801711, r117634304_
111, 08-Aug-2017 06:21:11, -146.262000, 54.750000, 0.000000, 0.000000, 0.000000, 0.000000, 1, 2017, 167.613851, 8, 8, 5, 521.182388, r117634304_
