binID,date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
60,2016-04-29,140.32,45.7,0,0,0,0,1,2016,0,4,29,5,174.713244, 10a9251
61,2016-04-30,139.98,46.79,0.148979,0.476504,0.074489,0.238252,4,2016,79.667113,4,30,5,297.289435, 10a9251
62,2016-05-02,140.72,43.76,0.806613,0.953602,0.465698,0.550562,3,2016,362.409991,5,2,5,66.26673, 10a9251
63,2016-05-04,141.93,41.62,0.572223,1.987039,0.330373,1.147218,3,2017,428.287648,5,4,5,298.7259, 10a9251
64,2016-05-06,141.28,45.47,0,0,0,0,1,2016,131.030293,5,6,5,135.472758, 10a9251
67,2016-05-13,139.46,39.79,0,0,0,0,1,2016,86.396944,5,13,5,515.852163, 10a9251
69,2016-05-16,143.47,35.72,0,0,0,0,1, NaN,230.379645,5,16,5,967.208036, 10a9251
70,2016-05-18,138.86,40.09,0,0,0,0,1,2016,251.46061,5,18,5,500.66445, 10a9251
72,2016-05-22,139.67,39.65,0.946785,1.781915,0.669478,1.260004,2,2016,182.742301,5,22,5,526.429746, 10a9251
73,2016-05-25,138.305,44.17,0.826464,1.187946,0.584398,0.840005,2,2016,225.567662,5,25,5,230.375971, 10a9251
74,2016-05-26,139.92,43.795,0.112193,1.98697,0.079333,1.405,2, NaN,306.345756,5,26,5,113.48843, 10a9251
76,2016-05-31,140.44,37.9,0,0,0,0,1,2016,203.187286,5,31,5,708.279856, 10a9251
79,2016-06-05,141.63,46.81,0.310992,0.658117,0.179551,0.379964,3,2016,161.805291,6,5,5,286.325348, 10a9251
80,2016-06-07,139.88,44.41,0.625516,0.827358,0.312758,0.413679,4, NaN,259.390533,6,7,5,105.570555, 10a9251
81,2016-06-09,141.045,46.34,0.383516,0.88715,0.191758,0.443575,4, NaN,139.95899,6,9,5,232.227495, 10a9251
82,2016-06-11,140.68,46.71,0.349076,0.494975,0.246834,0.35,2,2016,65.368361,6,11,5,275.938152, 10a9251
84,2016-06-15,145.03,40.89,0,0,0,0,1,2016,179.693601,6,15,5,488.945423, 10a9251
85,2016-06-17,140.81,39.575,1.143927,1.760709,0.808879,1.245009,2,2016,253.607115,6,17,5,520.501929, 10a9251
86,2016-06-19,139.455,43.45,0.220719,0.622254,0.156072,0.44,2, NaN,206.53513,6,19,5,165.26632, 10a9251
87,2016-06-21,140.93,46.79,0.703787,0.63974,0.351893,0.31987,4,2016,179.844344,6,21,5,282.694026, 10a9251
88,2016-06-23,142.05,46.25,0.205187,1.909188,0.145089,1.35,2,2016,181.065639,6,23,5,232.103242, 10a9251
89,2016-06-25,138.535,45,1.015852,0.906575,0.507926,0.453288,4,2016,216.977733,6,25,5,226.111424, 10a9251
90,2016-06-27,139.97,46.24,0.538051,0.800297,0.310644,0.462052,3,2016,196.385251,6,27,5,240.574059, 10a9251
