binID,date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
53,2016-04-14,80.03,30.36,0,0,0,0,1,2016,72.342422,4,14,5,5503.243045, 10a9251
71,2016-05-20,139.26,46.77,0.364549,1.090941,0.210472,0.629855,3, NaN,220.441831,5,20,5,317.631444, 10a9251
72,2016-05-22,137.995,44.415,0.308087,0.403051,0.21785,0.285,2, NaN,91.980685,5,22,5,255.071592, 10a9251
74,2016-05-26,140.105,46.69,0.65405,2.149606,0.462483,1.520001,2,2016,211.781302,5,26,5,283.73442, 10a9251
75,2016-05-28,141.46,48.43,0,0,0,0,1,2016,152.520074,5,28,5,464.809139, 10a9251
76,2016-05-30,141.8,43.21,2.974473,2.645079,2.10327,1.870353,2, NaN,418.096654,5,30,5,125.998875, 10a9251
77,2016-06-02,140.4,44.41,0,0,0,0,1,2016,242.942581,6,2,5,65.031826, 10a9251
78,2016-06-03,140.275,45.58,1.816044,0.820507,1.284137,0.580186,2,2016,240.924992,6,3,5,164.074851, 10a9251
79,2016-06-05,140.8,45.47,0.971805,0.735415,0.68717,0.520017,2,2016,163.884762,6,5,5,138.653125, 10a9251
80,2016-06-07,138.99,45.05,0,0,0,0,1,2016,122.62111,6,7,5,195.374803, 10a9251
81,2016-06-09,138.18,44.075,0.974832,1.591,0.68931,1.125007,2,2016,214.864998,6,9,5,241.183896, 10a9251
82,2016-06-11,142.44,45.11,0,0,0,0,1,2016,259.666635,6,11,5,137.720025, 10a9251
83,2016-06-13,139.89,36.83,0,0,0,0,1,2016,626.501515,6,13,5,831.507746, 10a9251
84,2016-06-15,141.93,42.665,0.548969,4.391133,0.388179,3.105,2,2016,548.086775,6,15,5,186.413782, 10a9251
85,2016-06-17,141.64,39.95,0.388764,0.950369,0.224453,0.548696,3,2016,157.110224,6,17,5,479.409517, 10a9251
86,2016-06-20,139.6,45.56,1.187576,1.513235,0.839743,1.070018,2,2016,300.190617,6,20,5,191.772567, 10a9251
87,2016-06-21,142.065,46.9,1.415606,0.212543,1.000985,0.150291,2,2016,137.404242,6,21,5,302.116063, 10a9251
88,2016-06-23,140.93,47.025,0.327675,1.096016,0.231701,0.775,2,2016,214.511863,6,23,5,308.756366, 10a9251
89,2016-06-25,143.04,44.68,0,0,0,0,1,2016,222.717476,6,25,5,155.022874, 10a9251
90,2016-06-27,138.01,44.54,0.463656,0.466692,0.327854,0.330001,2,2016,139.255777,6,27,5,254.97319, 10a9251
91,2016-06-29,141.11,47.165,0.759556,0.431352,0.537087,0.305012,2,2016,241.619398,6,29,5,323.731493, 10a9251
92,2016-07-01,141.37,45.81,0,0,0,0,1,2016,201.278644,7,1,5,173.665557, 10a9251
93,2016-07-03,142.61,39.36,0.021869,0.084853,0.015464,0.06,2,2016,189.644568,7,3,5,556.160504, 10a9251
94,2016-07-06,138.97,48.04,0,0,0,0,1,2016,498.303079,7,6,5,454.376481, 10a9251
95,2016-07-07,142.525,44.715,0.517486,0.770748,0.365918,0.545001,2,2016,266.422167,7,7,5,118.296033, 10a9251
96,2016-07-10,141.99,42.22,0,0,0,0,1,2016,116.217258,7,10,5,235.101729, 10a9251
97,2016-07-12,143.05,48.3,0,0,0,0,1,2016,340.871168,7,12,5,472.231851, 10a9251
98,2016-07-13,142.895,49.185,0.210622,0.269955,0.105311,0.134977,4,2016,70.660342,7,13,5,563.61197, 10a9251
99,2016-07-15,142.39,48.93,0.297257,0.73056,0.171622,0.421789,3,2016,133.302409,7,15,5,528.042591, 10a9251
100,2016-07-17,142.68,50.55,0.169688,0.218213,0.097969,0.125985,3,2016,51.873232,7,17,5,709.104112, 10a9251
101,2016-07-19,142.47,50.165,0.163354,0.133875,0.081677,0.066937,4,2016,33.611906,7,19,5,664.424934, 10a9251
102,2016-07-21,144.11,49.77,0.911989,0.360021,0.526537,0.207858,3,2016,166.415547,7,21,5,652.288891, 10a9251
103,2016-07-23,141.88,52.13,0.851507,0.77349,0.491618,0.446575,3,2016,152.495983,7,23,5,877.405986, 10a9251
104,2016-07-25,143.07,52.155,0.36918,0.42857,0.18459,0.214285,4,2016,111.929776,7,25,5,889.690566, 10a9251
105,2016-07-27,144.94,52.37,0.276288,0.466691,0.195365,0.33,2,2016,115.133614,7,27,5,944.252646, 10a9251
106,2016-07-29,144.11,50,0.25226,0.243859,0.145642,0.140792,3,2016,153.040749,7,29,5,676.23211, 10a9251
107,2016-07-31,143.34,51.65,0.031733,0.053072,0.018321,0.030641,3,2016,65.619258,7,31,5,837.984829, 10a9251
108,2016-08-02,143.44,51.81,1.09017,2.1068,0.62941,1.216362,3,2016,224.924848,8,2,5,856.835504, 10a9251
109,2016-08-04,143.435,51.95,0.152327,2.064752,0.107712,1.46,2,2016,560.22521,8,4,5,871.997859, 10a9251
110,2016-08-06,142.215,52.555,0.465547,1.040918,0.232774,0.520459,4,2016,245.929263,8,6,5,926.303294, 10a9251
111,2016-08-08,143.68,52.455,0.387426,0.883639,0.193713,0.441819,4,2016,104.763121,8,8,5,930.457778, 10a9251
112,2016-08-10,143.87,52.505,0.13164,0.236761,0.06582,0.11838,4,2016,37.089729,8,10,5,938.748448, 10a9251
113,2016-08-12,143.265,51.33,0.209721,0.446004,0.10486,0.223002,4,2016,94.399922,8,12,5,802.074546, 10a9251
114,2016-08-14,141.755,50.08,0.104365,0.028284,0.073797,0.02,2,2016,106.373534,8,14,5,649.265577, 10a9251
115,2016-08-16,142.9,52.245,0.474461,1.179821,0.237231,0.589911,4,2016,293.685826,8,16,5,897.698374, 10a9251
116,2016-08-18,142.12,55.02,0.571058,1.853521,0.3297,1.070131,3,2016,290.371919,8,18,5,1199.417096, 10a9251
117,2016-08-20,142.84,54.15,0.132826,0.816833,0.076687,0.471599,3,2016,111.677304,8,20,5,1107.202285, 10a9251
118,2016-08-22,141.87,54.91,0.401957,1.647429,0.23207,0.951144,3,2016,196.02801,8,22,5,1186.317207, 10a9251
119,2016-08-24,144.43,55.03,0.24133,0.431877,0.139332,0.249344,3,2016,160.417437,8,24,5,1221.005296, 10a9251
120,2016-08-26,142.33,55.43,0.103582,4.214356,0.073243,2.98,2,2016,391.105076,8,26,5,1245.867072, 10a9251
121,2016-08-29,143.02,49.84,0.7561,2.036472,0.534643,1.440003,2,2016,437.8861,8,29,5,636.53657, 10a9251
122,2016-08-30,142.07,51.57,0.474126,1.895047,0.335258,1.340001,2,2016,258.263421,8,30,5,816.253954, 10a9251
123,2016-09-01,143.25,48.66,0.249542,0.691316,0.144073,0.399131,3,2016,148.476337,9,1,5,514.887739, 10a9251
124,2016-09-03,142.25,54.63,0.032535,0.406017,0.018784,0.234414,3,2016,252.534891,9,3,5,1156.673237, 10a9251
125,2016-09-05,142.5,50.04,0.237872,0.811748,0.118936,0.405874,4,2016,173.798896,9,5,5,651.035206, 10a9251
126,2016-09-08,142.12,49.54,0,0,0,0,1,2016,36.11569,9,8,4,592.057043, 10a9251
127,2016-09-09,142.24,48.39,0.104617,0.199499,0.060401,0.115181,3,2016,72.214369,9,9,4,466.98467, 10a9251
128,2016-09-11,143.57,58.405,0.155593,0.091924,0.110021,0.065,2,2016,577.463693,9,11,4,1582.973865, 10a9251
140,2016-10-05,140.23,41.275,0.042514,0.289914,0.030062,0.205,2, NaN,62.35095,10,5,4,339.908925, 10a9251
141,2016-10-08,140.6,40.47,0,0,0,0,1, NaN,28.904036,10,8,5,422.949574, 10a9251
143,2016-10-12,143.71,35.18,0,0,0,0,1,2016,162.300737,10,12,5,1030.198999, 10a9251
145,2016-10-16,142.76,30.32,0,0,0,0,1, NaN,155.98412,10,16,5,1552.531216, 10a9251
146,2016-10-17,145.915,37.05,1.152683,4.73762,0.81507,3.350003,2,2016,777.527423,10,17,5,893.90075, 10a9251
147,2016-10-20,147.25,37.305,0.50585,2.057681,0.35769,1.455,2, NaN,283.849185,10,20,5,925.331348, 10a9251
148,2016-10-21,145.24,35.28,0.200193,0.517896,0.115582,0.299008,3,2016,226.937837,10,21,5,1054.722491, 10a9251
149,2016-10-23,146.05,41.61,0.263171,0.884572,0.151942,0.510708,3,2016,337.336875,10,23,5,493.70472, 10a9251
150,2016-10-25,144.115,37.685,0.710517,1.180871,0.502412,0.835002,2,2016,218.012869,10,25,5,769.791047, 10a9251
151,2016-10-27,144.22,37.96,0.151966,0.996293,0.087738,0.57521,3,2016,177.045246,10,27,5,743.742045, 10a9251
152,2016-10-29,140.18,43.23,0,0,0,0,1,2016,850.843703,10,29,5,139.54422, 10a9251
153,2016-10-31,141.52,40.62,0.296981,1.061658,0.171462,0.612948,3,2016,142.5407,10,31,5,404.474955, 10a9251
