binID,date, med_lon, med_lat, sd_lon, sd_lat, SEM_lon, SEM_lat, samplesize, year, distperday, month, day, confidence, distcolony, bird
60,2016-04-29,140.57,44.91,0,0,0,0,1,2016,0,4,29,5,87.875089, 10a9251
61,2016-04-30,140.045,46.05,0.145568,0.465126,0.072784,0.232563,4,2016,82.81087,4,30,5,218.934428, 10a9251
62,2016-05-02,140.59,43.08,0.977689,1.166233,0.564469,0.673325,3,2016,403.476391,5,2,5,138.870795, 10a9251
63,2016-05-04,141.86,40.9,0.053237,4.539626,0.037644,3.21,2,2016,675.769812,5,4,5,376.535421, 10a9251
66,2016-05-10,140.405,43.895,0.256819,0.788762,0.128409,0.394381,4,2016,118.464713,5,10,5,74.085397, 10a9251
67,2016-05-12,139.215,46.045,0.318215,0.612109,0.159108,0.306054,4,2016,129.773203,5,12,5,252.335996, 10a9251
68,2016-05-14,140.4,44.43,0.089511,0.213698,0.044756,0.106849,4,2016,92.867351,5,14,5,65.653506, 10a9251
69,2016-05-16,140.47,44.26,0.269204,0.71593,0.134602,0.357965,4,2016,102.733364,5,16,5,57.137251, 10a9251
70,2016-05-18,140.36,45.16,0.095179,0.216095,0.04759,0.108048,4,2016,46.283251,5,18,5,120.173499, 10a9251
71,2016-05-20,140.895,45.585,0.335732,0.695245,0.167866,0.347623,4,2016,114.88566,5,20,5,149.812439, 10a9251
72,2016-05-22,140.625,44.42,0.447197,0.475822,0.223598,0.237911,4,2016,177.116027,5,22,5,48.400578, 10a9251
73,2016-05-24,139.34,44.445,0.379705,0.611565,0.189852,0.305783,4,2016,135.636603,5,24,5,148.680913, 10a9251
74,2016-05-26,140.725,44.375,0.480427,0.415178,0.240213,0.207589,4,2016,143.687632,5,26,5,39.161097, 10a9251
75,2016-05-28,139.96,45.51,0.509265,0.42181,0.294024,0.243532,3,2016,116.583878,5,28,5,169.974958, 10a9251
76,2016-05-30,142.67,42.35,0.757509,1.124876,0.437348,0.649448,3,2016,142.120114,5,30,5,243.300644, 10a9251
77,2016-06-01,140.755,44.105,0.576676,0.748232,0.288338,0.374116,4,2016,121.164365,6,1,5,38.134317, 10a9251
78,2016-06-03,140,43.72,0.414666,0.561629,0.207333,0.280814,4,2016,132.963757,6,3,5,112.017618, 10a9251
79,2016-06-05,140.015,44.845,0.059231,0.180639,0.029616,0.09032,4,2016,67.45597,6,5,5,113.928826, 10a9251
80,2016-06-07,138.87,43.95,0.393118,0.292436,0.226967,0.168838,3,2016,68.853324,6,7,5,188.414298, 10a9251
81,2016-06-09,136.44,45.18,1.371318,1.727989,0.791731,0.997655,3,2016,279.656062,6,9,5,389.796062, 10a9251
82,2016-06-11,142.19,43.87,1.123276,0.945919,0.648524,0.546127,3,2016,262.905384,6,11,5,91.03818, 10a9251
83,2016-06-13,139.1,42.45,0.506434,0.936761,0.29239,0.54084,3,2016,217.199904,6,13,5,262.091272, 10a9251
84,2016-06-16,141.755,43.905,0.687636,0.96874,0.486232,0.685003,2,2016,202.362491,6,16,5,59.791807, 10a9251
85,2016-06-17,139.26,44.3,0.169924,0.361317,0.098105,0.208607,3,2016,108.285192,6,17,5,153.796193, 10a9251
86,2016-06-19,137.62,44.49,0.364952,0.198036,0.210705,0.114336,3,2016,91.382212,6,19,5,285.373872, 10a9251
87,2016-06-21,137.2,45.65,0.722759,1.481721,0.417285,0.855472,3,2016,303.900568,6,21,5,350.686783, 10a9251
88,2016-06-23,136.56,45.21,0,0,0,0,1,2016,64.121097,6,23,5,381.462611, 10a9251
89,2016-06-25,140.22,44.08,0.600187,0.813911,0.300094,0.406956,4,2016,226.171169,6,25,5,79.565288, 10a9251
90,2016-06-27,139.51,45.55,0.728589,0.71095,0.364294,0.355475,4,2016,155.549353,6,27,5,195.673421, 10a9251
91,2016-06-29,139.17,47.325,0.383439,0.205063,0.271133,0.145002,2,2016,75.891013,6,29,5,375.675554, 10a9251
92,2016-07-01,141.8,46.835,0.677098,0.869747,0.478781,0.615004,2,2016,177.477689,7,1,5,290.975269, 10a9251
93,2016-07-03,140.785,44.59,0.493604,1.438367,0.246802,0.719183,4,2016,299.19508,7,3,5,49.200772, 10a9251
94,2016-07-05,140.54,46.325,0.147541,0.229946,0.07377,0.114973,4,2016,48.121976,7,5,5,235.796522, 10a9251
95,2016-07-07,141.875,46.51,0.131394,0.212132,0.09291,0.15,2,2016,64.133018,7,7,5,256.60883, 10a9251
